TUD	NIM,ACC,LOS,CMN,RBA,KAN,PHC,SVQ,ORN,LIS,YAO,ALG,OPO,MAD,VLC,NAT,JPA,ZAZ,FOR,REC
TUF	RBA,CMN,BMA,STO,MXX,ARN,SOF,VNO,RIX,TIP,OTP,BBU,MHP,MSQ,POR,HEL,ATH,IEV,KBP,ODS
TUG	HPH,CGD,HFE,WUH,HAN,YNZ,YIH,SGN,FUG,XFN,ENH,XUZ,LYG,NNY,PNH,LYI,FUK,KWJ,VTE,CKG
FYV	PHX,GGW,PHL,MIA,YGK,MPB,XEG,HMO,AGU,CUN,NYC,HAV,LGA,JFK,YOW,XDS,LAS,VER,MEX,MLM
FYT	LAQ,TIP,YAO,ALY,CAI,NIM,PHC,LOS,JED,TLV,MED,ATH,TUN,AMM,OUA,ADJ,PMO,ADD,ADB,AYT
FYU	XZL,YEG,CXH,YVR,RSJ,YYC,LKE,SEA,PDX,SLE,GGW,YWG,XEF,SFO,SJC,LYU,MSP,DEN,LAS,LAX
QSC	MVD,VVI,AJU,AEP,ROS,EZE,THE,CBB,REC,JPA,LPB,LUQ,NAT,FOR,UAQ,MDZ,MAO,AQP,SCL,LIM
QSA	PIK,KTW,POZ,GLA,SOF,WAW,BRR,ATH,BEN,BBU,OTP,LAQ,TRF,ADB,OSL,IST,VNO,BMA,STO,ARN
QSF	VIE,BNJ,ZYR,BRU,CGN,QKL,ATH,BUD,PRG,SOF,DTM,LGW,BQH,LCY,RTM,LON,LHR,STN,AMS,LTN
QSR	IEV,KBP,LGW,BQH,LCY,LON,STN,LHR,ALY,LTN,VNO,MHP,ASR,MSQ,BRS,ADA,BHX,SVQ,EMA,CAI
PAP	AXM,JAX,MGA,TGU,BDA,CLO,OAJ,GUA,CSG,AHN,CLT,ATL,UIO,BHM,GTR,BWI,JAN,PHL,BNA,GYE
PAQ	CXH,YVR,RSJ,XZL,YEG,LKE,SEA,YYC,PDX,SLE,GGW,SFO,SJC,YWG,XEF,LAS,LAX,LYU,DEN,SAN
CKG	WEH,CGP,DLC,DAC,CIF,RGN,CHG,JNZ,BKK,CCU,KWJ,ULN,ICN,PNH,FNJ,GMP,SEL,TGO,KTM,CJJ
PAS	LIN,RAE,ROV,MXP,PRG,WRO,EVN,WAW,TBS,STR,MRS,POZ,ZWS,TBZ,HAS,MHP,MSQ,BER,SXF,ALG
PAT	SUL,XIC,IXE,NNT,KHI,KBL,CJB,UET,ZAT,CCJ,IXM,YBP,VTE,LZO,URC,TRV,DYU,BKK,CMB,NAO
PAV	CPQ,VCP,GRU,CGH,SOD,CWB,CGR,MAO,POA,ASU,VVI,CBB,LPB,MVD,CKY,AEP,ROS,EZE,DKR,BLA
CKB	IAH,HOU,XEF,YWG,YQY,HAV,AUS,SAT,DEN,CUN,GGW,MTY,KTP,STI,KIN,SLW,ELP,HEX,TAM,SDQ
PAX	SYQ,SJO,DAV,TGU,MGA,BOG,OAJ,AXM,CSG,CLO,AHN,CLT,ATL,GUA,BHM,GTR,BWI,JAN,PHL,BNA
CKL	SXF,BER,THF,TXL,OSL,TBS,TJM,TRF,VIE,PRG,BEG,LBC,IST,ESB,SOF,HAM,EVN,ANK,LNZ,RET
PAZ	OKC,HMO,GTR,APF,TPA,MEM,BHM,CSG,SJO,MIA,SYQ,MPB,MKL,MLB,JAX,ATL,BNA,PHX,AHN,DAV
CKH	TAL,JMU,IKT,HRB,MDG,OKD,CTS,VVO,CGQ,ULN,TGO,NOZ,OVB,CIF,CHG,JNZ,BAX,FNJ,DLC,PEK
PAB	CMB,PEW,UET,BSD,KBL,NNT,XIC,BKK,VTE,DYU,ZAT,ZAH,YBP,FRU,HAN,LZO,TAS,URC,BXR,HPH
PAC	BLA,SJU,MPB,MIA,TRU,APF,DCF,DOM,VER,MLB,TPA,PBC,LIM,ACA,CVJ,MEX,JAX,TAM,MAO,MLM
PAD	LED,TUN,ODS,ALG,OPO,RET,ORN,VKO,ATH,SVO,IST,SVQ,MOW,DME,BKA,LIS,ADB,VOZ,DOK,TIP
PAE	DEN,SAN,TIJ,MXL,PHX,YWG,XEF,ELP,MSP,LYU,HMO,OKC,CUU,TAL,MKE,ORD,MDW,CHI,CGX,GYY
CKS	NAT,PLU,JPA,CGR,REC,CPQ,VCP,VVI,SOD,GRU,CAW,CGH,GIG,CWB,CBB,ASU,LPB,BLA,AQP,CCS
PAG	TNN,TXG,ENE,SGN,SWA,HKG,ZUH,TSA,TPE,HAK,XMN,SZX,JJN,CAN,ZHA,FOC,SUB,PNH,BHY,SRG
PAH	MHT,BOS,MTY,HAV,ELP,SLW,PWM,CUN,CUU,TAM,YTF,GGW,VER,PHX,AGU,PBC,MEX,HMO,MLM,BDA
PAJ	KTM,IXU,BOM,NAG,DXB,PAT,SYZ,THR,PNQ,AUH,URC,RAS,IXR,TSE,BAK,HYD,AWZ,AKX,DMM,BBI
CKY	NIM,LOS,PHC,KAN,CMN,RBA,YAO,NAT,JPA,REC,FOR,ORN,SVQ,LIS,AJU,ALG,OPO,VLC,FIH,MAD
PAM	KTP,KIN,VER,YGK,XEG,PBC,MSP,TGU,GUA,MEX,CVJ,BOS,MHT,YOW,AGU,XDS,STI,MLM,CUU,ELP
PAN	HPH,BDO,HAN,HAK,SRG,BHY,ZHA,NNG,CGP,SUB,BSD,LZH,ZUH,HKG,DAC,SZX,CCU,BBI,KWL,CAN
CKZ	VNO,VOZ,STR,ZWS,RAE,BER,SXF,THF,TXL,VOG,TBZ,FRA,MCX,MRS,HHN,RIX,VKO,DME,BNJ,CGN
DCM	BRR,WAW,SOF,TRF,OTP,BBU,ATH,OSL,BEN,BMA,STO,VNO,ARN,LAQ,MXX,RIX,ADB,MHP,MSQ,IST
DCI	LBC,BRS,CMN,BHX,IST,EMA,WAW,MAN,CEG,LPL,AYT,ODS,DUB,ANK,KYA,ESB,PIK,IEV,GLA,VNO
DCF	CTG,KIN,KTP,BOG,BDA,AXM,MAO,CLO,MPB,MIA,HAV,DAV,APF,MLB,SYQ,SJO,UIO,TPA,JAX,MGA
DCA	AEX,HAV,OKC,IAH,HOU,XEF,YWG,AUS,CUN,SAT,STI,KTP,KIN,HEX,DEN,SDQ,SJU,GGW,MTY,SLW
DCY	IXR,HFE,XUZ,BKK,VNS,BBI,SWA,LYI,XMN,LYG,LKO,CZX,JJN,PEK,YIW,YNZ,FOC,HGH,URC,NTG
OMB	ABJ,NIM,OUA,MZI,WUU,BKO,LUN,CKY,BUQ,HRE,LLW,WIL,NBO,BLZ,DAR,MBA,JNB,BEW,DKR,ADD
UJE	SSR,IHU,MXH,OIM,NRT,HND,TYO,NGO,KIX,ITM,BNE,KCZ,HNM,OOL,OKJ,RMA,HIJ,DVO,HIW,CTS
OMF	SOF,BBU,OTP,ODS,ROV,DOK,VOG,BEG,AUH,DXB,SAH,KBP,IEV,BWK,BXR,TIP,NAP,VOZ,PMO,BUD
OIM	HRB,YNT,DLC,HSN,PVG,TAO,NTG,JNZ,TGO,NGB,YNZ,CHG,LYG,HGH,CZX,LYI,WNZ,YIW,CIF,TSA
ITH	MLB,JAN,TPA,XEF,YWG,APF,AEX,MPB,MIA,OKC,IAH,HOU,HAV,AUS,DEN,GGW,SAT,CUN,STI,KTP
OIA	PLU,NAT,JPA,VVI,REC,CPQ,VCP,SOD,GRU,CGH,CAW,GIG,CBB,CWB,LPB,ASU,BLA,AQP,POA,CCS
IHU	RMA,BNE,OOL,ENE,SSR,DVO,UPG,SYD,ZAM,ADL,CEB,MEL,PTJ,WNP,SUB,MNL,SRG,PER,BDO,CGK
OIT	TNN,XMN,WUH,NNY,TYN,LYA,XFN,SWA,YIH,CGD,UYN,BAV,CAN,AKA,ENH,SZX,HKG,ZUH,KWL,MNL
OIR	YNT,CIF,TAO,PEK,LYG,YNZ,NTG,LYI,PVG,HSN,CZX,NGB,XUZ,HGH,YIW,HFE,WNZ,FUG,TYN,BAV
AEP	CGR,SOD,CGH,VCP,GRU,CPQ,VVI,GIG,CBB,PLU,CAW,LPB,BSB,AQP,LIM,AJU,MAO,TRU,THE,REC
AES	LNZ,VIE,BUD,MXP,BGY,SVO,LIN,VKO,MOW,BKA,DME,ZAG,IEV,KBP,PUY,AGF,MRS,BEG,PUF,BWK
GBE	BMD,LAD,DAR,FIH,MBA,WIL,NBO,YAO,WUU,MGQ,PHC,ADD,LOS,ACC,KAN,ABJ,TAI,SAH,NIM,OUA
GBB	BXR,UFA,KZN,KBP,IEV,ZAH,RUH,DME,ADB,BKA,TAS,BBU,OTP,VKO,CIT,MOW,DYU,SVO,DXB,CAI
AET	XZL,CXH,YVR,YEG,RSJ,LKE,YYC,SEA,PDX,SLE,GGW,YWG,XEF,SFO,SJC,LYU,LAS,DEN,MSP,LAX
AEY	CEG,MAN,MXX,EMA,BHX,BRS,LTN,STN,LHR,LON,LCY,BQH,LGW,ARN,BMA,STO,AMS,RTM,POR,HAM
AEX	GDL,YXU,BWI,YHM,ACA,YYZ,YTZ,YBZ,HMO,PHL,LYU,PHX,GUA,LAP,NYC,LGA,JFK,TGU,YGK,XEG
GBJ	CTG,KIN,KTP,BDA,BOG,AXM,MAO,CLO,MPB,MIA,HAV,MLB,APF,DAV,SYQ,TPA,SJO,UIO,JAX,OAJ
GBK	NIM,LOS,PHC,KAN,YAO,CMN,NAT,RBA,JPA,REC,FOR,ORN,SVQ,FIH,LAD,AJU,LIS,ALG,THE,VLC
AEA	SSR,IHU,MXH,BNE,OOL,HNM,RMA,AKL,HLZ,SYD,MEL,NRT,OIM,HND,TYO,ADL,DVO,NGO,PTJ,KIX
GBT	SUL,REN,ROV,DAM,ASR,ADA,ISB,RTW,MUX,ADJ,AMM,KHI,LYP,FRU,DOK,TLV,SXR,KUF,ESB,ANK
AEB	UYN,INC,TYN,NTG,YNZ,HSN,LYI,PVG,DAC,LYG,MNL,BAV,CCU,TAO,PEK,YNT,WNP,WEH,DLC,IXR
AEH	PHC,NIM,ADD,BEN,LOS,CAI,LAQ,FIH,JED,ALY,TIP,MED,OUA,WIL,NBO,TLV,ACC,TAI,AMM,SAH
GBZ	SYD,OOL,BNE,SSR,MEL,RMA,PTJ,ADL,IHU,MXH,PER,ENE,UPG,HNM,DVO,SUB,SRG,ZAM,CEB,BDO
BUZ	SAH,KHI,ADA,ASR,SUL,TAI,KBL,CAI,KYA,DYU,MUX,ALY,PEW,ESB,JGA,ANK,AYT,RAJ,LYP,TAS
BUX	MGQ,LLW,FIH,LUN,BLZ,TAI,YAO,HRE,SAH,LAD,BUQ,BEW,JED,PHC,KAN,MED,BMD,LOS,MPM,JNB
BUY	IAH,OKC,HOU,LYU,AUS,CUN,SAT,YQY,KTP,KIN,STI,XEF,YWG,HEX,SDQ,DEN,MTY,TAM,SLW,SJU
BUR	RSJ,YVR,CXH,GGW,OKC,YYC,SLW,SAT,MTY,AUS,AGU,GDL,YEG,XZL,IAH,HOU,MLM,TAM,AEX,MSP
BUS	SVO,KZN,SYZ,MSQ,MHP,BEG,UFA,DMM,BUD,VNO,MED,RUH,WAW,KTW,LAQ,BWK,BXR,PEE,VIE,ZAG
BUQ	BMD,CPT,DAR,LAD,MBA,FIH,WIL,NBO,MGQ,WUU,YAO,ADD,PHC,LOS,TAI,KAN,ACC,SAH,ABJ,NIM
BUU	AUS,TPA,SAT,MLB,APF,ELP,MIA,MPB,YYC,MTY,YEG,XZL,CUU,SLW,HAV,YQY,PHX,BDA,LAS,CUN
BUH	IST,HEL,POR,ORN,OPO,ADB,TIP,SVQ,LED,LIS,LAQ,BEN,ANK,ESB,VKO,DOK,SVO,MOW,DME,BKA
BUI	DVO,ENE,UPG,ZAM,CEB,WNP,RMA,MNL,SUB,BNE,SRG,OOL,BDO,ADL,SSR,CGK,TNN,SYD,TXG,TSA
BUN	LIM,HEX,SDQ,STI,GUA,SJU,MAO,DCF,DOM,CUN,HAV,AQP,LPB,MPB,MIA,APF,CBB,VER,MLB,TPA
BUO	MBA,RUH,MED,AUH,DMM,WUU,DAR,DXB,HAS,SYZ,RAE,AWZ,BXR,AMM,ADJ,CAI,TLV,ZAH,DAM,KHI
BUC	BNE,OOL,ADL,SYD,ENE,MEL,PTJ,UPG,PER,SSR,SUB,DVO,ZAM,SRG,CEB,BDO,CGK,WNP,TKG,AKL
BUA	SSR,RMA,BNE,OOL,SYD,DVO,ENE,ADL,MEL,CEB,ZAM,UPG,PTJ,WNP,AKL,HLZ,MNL,SUB,OIM,HND
BUF	YWG,MLB,TPA,BDA,AEX,OKC,APF,MIA,MPB,IAH,HOU,DEN,AUS,GGW,HAV,SAT,CUN,ELP,MTY,STI
BUG	LUN,BUQ,YAO,HRE,PHC,JNB,LLW,BLZ,LOS,BEW,CPT,MPM,ACC,DUR,PLZ,ABJ,WUU,KAN,WIL,NBO
BUD	ASR,BRS,LAQ,MAN,LPL,CEG,BEN,TIP,ZAZ,ADA,ALG,VLC,VOG,PIK,GLA,DUB,ALP,RTW,MAD,DIY
MOZ	HLZ,AKL,HNM,SSR,OOL,BNE,SYD,LAP,RMA,TIJ,SAN,GDL,LAX,HMO,ACA,MXL,MEL,MLM,AGU,SJC
MOS	IST,ORN,HEL,POR,OPO,TIP,ADB,SVQ,LED,LIS,LAQ,BEN,ANK,ESB,DOK,VKO,SVO,MOW,AYT,DME
MOQ	BUQ,DUR,JNB,LUN,MBA,NBO,WIL,PLZ,MGQ,CPT,ADD,LAD,FIH,WUU,TAI,SAH,YAO,JED,TRV,CCJ
MOW	BER,THF,TXL,OSL,TBS,VIE,TRF,PRG,TJM,BEG,LBC,IST,ESB,SOF,HAM,ANK,LNZ,EVN,RET,ZAG
MOV	ADL,MEL,MXH,PTJ,SSR,AKL,HLZ,ENE,PER,UPG,DVO,SUB,ZAM,SRG,CEB,BDO,CGK,WNP,TKG,MNL
MOU	PSG,CXH,YVR,RSJ,LKE,XZL,SEA,YEG,PDX,YYC,SLE,GGW,SFO,SJC,OKD,CTS,YWG,XEF,JMU,LAS
MOT	PDX,YXU,SDF,SLE,CMH,MKL,MEM,YYZ,YHM,YTZ,YBZ,LAS,BNA,PHX,ELP,YGK,XEG,GTR,XDS,YOW
MOI	AKL,HLZ,SSR,HNM,OOL,BNE,SYD,RMA,MEL,PTJ,IHU,ADL,MXH,LAP,TIJ,SAN,LAX,MXL,SFO,SJC
MOH	YIH,CGD,BKK,GWL,AGR,ZHA,XFN,DEL,NAG,HAK,NNY,IXC,LYA,UYN,BHO,CAN,WUH,JAI,URC,ZUH
MOO	IHU,PER,MXH,ENE,SSR,UPG,AKL,HLZ,SUB,SRG,BDO,DVO,CGK,ZAM,TKG,CEB,PLM,WNP,BTH,SIN
MON	SYD,MEL,OOL,BNE,PTJ,RMA,ADL,SSR,IHU,PER,MXH,ENE,UPG,SUB,SRG,DVO,BDO,ZAM,CGK,TKG
MOL	LNZ,VIE,SVO,BUD,VKO,MOW,BKA,BGY,MXP,DME,LIN,IEV,ZAG,KBP,PUY,AGF,MRS,BEG,PUF,VOZ
MOC	POA,ASU,VVI,MAO,MVD,CBB,AEP,ROS,EZE,LPB,LUQ,AQP,UAQ,MDZ,SCL,LIM,BLA,TRU,CCS,VLN
MOB	YYZ,YTZ,MSP,PBC,YBZ,MEX,NYC,JFK,LGA,AGU,CVJ,CUU,ELP,MLM,DEN,GUA,YGK,KTP,XEG,KIN
MOA	CSG,BDA,AHN,ATL,CLT,BOG,GUA,AXM,BHM,CLO,GTR,JAN,BNA,BWI,AEX,PHL,MKL,MEM,SDF,JFK
MOG	KTM,AKA,YIH,VNS,SWA,ZGC,XFN,WUH,MES,NNY,XMN,LKO,KUL,LYA,JJN,INC,NAG,FUG,FOC,TNN
MOF	BDO,ZAM,CGK,DVO,TKG,PLM,CEB,BTH,SIN,XSP,MXH,WNP,IHU,PDG,MNL,KUL,PER,SGN,MES,PNH
MOD	GGW,CUU,LAP,YEG,XZL,OKC,SAT,AUS,PSG,SLW,YWG,XEF,MTY,MSP,IAH,AGU,HOU,GDL,LYU,AEX
KMG	HFE,UYN,SGN,TYN,FOC,XUZ,KTM,PAT,YIW,IXR,TNN,TXG,BBI,CZX,WNZ,HGH,BAV,TPE,LYI,TSA
KME	BLZ,ADD,HRE,LAD,MGQ,BUQ,BEW,YAO,TAI,BMD,PHC,SAH,JNB,MPM,KAN,JED,LOS,DUR,MED,ACC
KMA	RMA,BNE,OOL,SSR,ENE,DVO,UPG,SYD,ADL,ZAM,CEB,MEL,PTJ,WNP,SUB,MNL,SRG,PER,BDO,CGK
ETZ	SVQ,LIS,POR,HEL,IEV,KBP,ODS,ATH,TIP,LED,IST,RBA,ADB,CMN,RET,VKO,BEN,LAQ,SVO,MOW
KMN	BEW,MBA,WUU,JNB,YAO,MPM,BMD,DUR,ADD,MGQ,PHC,PLZ,CPT,KAN,LOS,ACC,TAI,SAH,NIM,ABJ
KMJ	NNY,LYA,TYN,SWA,XFN,YIH,CGD,UYN,CAN,SZX,HKG,ENH,BAV,AKA,ZUH,KWL,MNL,WNP,LZH,CKG
KMI	PEK,WUH,JMU,SWA,NNY,LYA,XFN,TYN,YIH,CGD,CAN,SZX,HKG,UYN,ENH,ZUH,AKA,BAV,WNP,MNL
KMW	KTW,POZ,WRO,OSL,MCX,TRF,OTP,BBU,RET,TBS,SXF,THF,BER,TXL,BUD,LBC,PRG,VIE,EVN,HAM
KMV	GWL,KWL,AGR,ZHA,BHO,ENH,PNH,HAK,ZGC,HYD,DEL,AKA,MAA,CGD,IDR,JAI,IXC,YIH,SGN,IXU
KMU	LLW,SAH,WUU,BLZ,BMD,LUN,BEW,HRE,JED,BUQ,MED,RUH,MPM,FIH,AUH,DMM,HAS,DXB,JNB,LAD
KMS	DKR,NKC,FIH,LAD,CMN,RBA,ORN,WUU,TIP,ALG,SVQ,TUN,BEN,LIS,VLC,MAD,LAQ,PMO,BCN,ZAZ
KMQ	CZX,LYI,HGH,CIF,YIW,WNZ,XUZ,PEK,HFE,TSA,TPE,FUG,FOC,TXG,TYN,JJN,WUH,TNN,XMN,LYA
KMP	HRE,LUN,BEW,LAD,BLZ,LLW,FIH,BMD,DAR,MBA,WIL,NBO,YAO,PHC,WUU,LOS,ACC,ABJ,MGQ,KAN
ETH	TBS,THR,SYZ,SOF,BAK,SAH,BBU,OTP,MCX,ODS,TAI,ROV,AUH,DXB,DOK,TIP,BEG,PMO,BWK,NAP
KMY	CXH,YVR,RSJ,LKE,SEA,PDX,SLE,XZL,YEG,YYC,SFO,SJC,GGW,LAS,LAX,YWG,XEF,SAN,TIJ,DEN
QNV	MVD,REC,JPA,AEP,THE,EZE,ROS,NAT,VVI,FOR,CBB,LUQ,UAQ,LPB,MDZ,MAO,SCL,AQP,LIM,TRU
QNX	OTP,BBU,RBA,TIP,BMA,STO,VNO,ARN,MXX,RIX,CMN,MHP,ATH,MSQ,IEV,KBP,ODS,POR,IST,ADB
QNC	MXX,MHP,TIP,MSQ,ATH,IEV,KBP,ODS,RBA,IST,POR,HEL,ADB,CMN,BEN,LAQ,LED,ANK,ESB,AYT
QNJ	TIP,VNO,BMA,STO,ARN,RIX,ATH,MXX,MHP,RBA,MSQ,IEV,CMN,ODS,KBP,IST,ADB,POR,BEN,HEL
CVX	GGW,JAX,AEX,DEN,IAH,TPA,HOU,YQY,MLB,AUS,SAT,APF,YYC,MIA,YEG,MPB,XZL,BDA,ELP,HAV
CVT	LIS,BWK,SVQ,RIX,POR,NAP,VNO,ALG,BEG,HEL,RET,ORN,MHP,PMO,TUN,MSQ,RBA,LED,SOF,CMN
CVU	LIS,OPO,SVQ,CMN,RBA,MAD,DUB,YQY,ZAZ,BRS,PUF,BRR,CEG,VLC,LPL,PIK,BHX,MAN,AGF,GLA
CVS	IND,SDF,MLM,MKE,SJC,MEX,CSG,ATL,SFO,PBC,LYU,CVJ,YWG,XEF,VER,AHN,CMH,DTW,ACA,CLT
CVQ	SUB,ENE,SRG,BDO,CGK,UPG,TKG,PLM,ADL,PTJ,PDG,BTH,SIN,XSP,MEL,KUL,RMA,MES,ZAM,SYD
CVN	MKE,MLM,CSG,MEX,ATL,SJC,LYU,PBC,SFO,CVJ,YWG,XEF,AHN,VER,CMH,DTW,ACA,CLT,JAX,YYC
CVO	DEN,HMO,ELP,YWG,XEF,CUU,MSP,OKC,LYU,LAP,SAT,AUS,MKE,ORD,MDW,CHI,CGX,TAL,GYY,SLW
CVM	BHM,TGU,MKL,PHX,CSG,HAV,TPA,APF,ATL,BNA,MGA,JAX,DEN,MXL,MLB,MIA,AHN,MPB,TIJ,SDF
CVJ	ELP,HMO,JAN,HAV,OKC,SJO,SYQ,GTR,APF,TPA,MEM,BHM,PHX,CSG,MIA,MPB,MKL,DAV,MLB,JAX
CVI	ROS,MVD,UAQ,POA,ASU,CWB,CGR,SOD,CGH,GRU,VCP,CPQ,VVI,CBB,LPB,AQP,GIG,CAW,PLU,BSB
CVF	BRR,ATH,OSL,VNO,RBA,BMA,STO,RIX,ARN,MHP,MSQ,MXX,CMN,IEV,ODS,IST,ADB,KBP,BEN,LAQ
CVG	SAT,DEN,HAV,BDA,CUN,GGW,MTY,ELP,SLW,YQY,TAM,CUU,KTP,KIN,VER,PHX,AGU,STI,PBC,MEX
BIK	ZAM,ENE,CEB,UPG,WNP,MNL,SUB,SRG,RMA,TNN,BDO,TXG,CGK,TSA,TPE,BNE,SWA,JJN,XMN,TKG
WDH	BEW,LLW,BLZ,FIH,BMD,DAR,YAO,MBA,WIL,NBO,PHC,WUU,LOS,ACC,ABJ,KAN,MGQ,ADD,NIM,OUA
WDR	LYU,BDA,MTY,YTF,TAM,KTP,SLW,KIN,DEN,VER,STI,XEF,YWG,ELP,CUU,HEX,PBC,SDQ,MEX,TGU
EKI	AUS,SAT,GGW,APF,MIA,MPB,HAV,ELP,YQY,BDA,MTY,SLW,CUN,CUU,YYC,YEG,XZL,TAM,PHX,LAS
N87	LYU,JAN,MPB,MIA,APF,AEX,HAV,XEF,YWG,OKC,IAH,HOU,STI,AUS,CUN,HEX,SDQ,SAT,KTP,KIN
EKY	SLW,YOW,TAM,XDS,LYU,BOS,MHT,DEN,PWM,VER,ELP,CUU,KTP,PBC,KIN,MEX,AGU,CVJ,BDA,XEF
ECP	VER,KTP,KIN,MSP,YGK,XEG,PBC,MEX,TGU,GUA,CVJ,BOS,YOW,MHT,XDS,AGU,MLM,STI,CUU,ELP
9G1	APF,BDA,MIA,MPB,OKC,XEF,YWG,YQY,IAH,HOU,HAV,AUS,SAT,DEN,GGW,CUN,MTY,STI,KTP,KIN
ZGR	XDS,YOW,YGK,XEG,CMH,SDF,YTF,OKC,MKL,BNA,MEM,CXH,RSJ,YVR,LKE,SEA,BWI,PHL,MHT,NYC
ZGU	BNE,OOL,RMA,IHU,AKL,HLZ,SYD,MXH,MEL,ADL,PTJ,ENE,DVO,UPG,CEB,ZAM,HNM,PER,WNP,SUB
K27	MEM,GTR,MLB,TPA,JAN,XEF,YWG,MPB,MIA,APF,AEX,OKC,HAV,IAH,HOU,AUS,DEN,GGW,STI,SAT
ZGH	ODS,SOF,NAP,PUF,BCN,VOZ,ZAZ,DOK,PMO,IST,VLC,MAD,ROV,TUN,ATH,ADB,OPO,ALG,RTW,VOG
ZGI	YXU,YYZ,YBZ,YTZ,YHM,XDS,YOW,YTF,YGK,XEG,IND,DEN,CMH,SDF,CXH,YVR,RSJ,MHT,LKE,PWM
6A2	PWM,MTY,LYU,TAM,SLW,BDA,KTP,KIN,DEN,VER,YTF,STI,ELP,PBC,MEX,CUU,XEF,YWG,TGU,GUA
ZGC	WEH,NTG,HGH,HAN,YIW,CAN,IKT,BHY,TGO,HPH,PVG,NGB,ZHA,SZX,HKG,ZUH,WNZ,HSN,DAC,XMN
ZGG	POR,OPO,VIE,KTW,BCN,WAW,MAD,RIX,PUY,HEL,ZAG,VLC,BUD,VNO,LIS,FCO,CIA,MHP,BWK,SVQ
YQM	CMH,OAJ,CLT,MKE,GYY,CGX,CHI,IND,MDW,ORD,SDF,LYU,AHN,BNA,ATL,MSP,JAX,CSG,BHM,MKL
YQL	PHX,LAX,MXL,SAN,TIJ,OKC,MKE,ELP,ORD,MDW,CHI,CGX,GYY,HMO,IND,CUU,DTW,MEM,MKL,SDF
YQN	MKL,MEM,CLT,DEN,AHN,BHM,ATL,OAJ,OKC,GTR,XZL,YEG,YYC,CSG,JAN,YQY,AEX,JAX,IAH,HOU
YQI	IND,GYY,SDF,MKE,CGX,CHI,MDW,ORD,AHN,BNA,ATL,JAX,LYU,CSG,BHM,MKL,MSP,MLB,GTR,MEM
YQH	PDX,SLE,GGW,YWG,XEF,SFO,SJC,LYU,DEN,LAS,MSP,LAX,SAN,TIJ,PHX,MXL,MKE,ORD,CHI,MDW
YQK	OKC,MKL,BNA,YTF,MEM,BWI,PHL,NYC,GTR,LGA,JFK,MHT,BHM,PWM,CLT,BOS,ATL,JAN,AHN,LKE
YQD	RSJ,LKE,ORD,SEA,CHI,CGX,MDW,GYY,PDX,DTW,SLE,YXU,YYZ,IND,YBZ,YTZ,YHM,PSG,XDS,YOW
YQG	IAH,HOU,APF,DEN,MIA,MPB,YQY,AUS,BDA,GGW,SAT,HAV,ELP,CUN,MTY,SLW,YYC,CUU,YEG,XZL
YQF	LYU,MSP,SFO,SJC,LAS,LAX,PHX,MXL,SAN,MKE,TIJ,ORD,OKC,MDW,CHI,CGX,GYY,ELP,IND,DTW
YQA	JAX,JAN,OKC,MLB,BDA,AEX,TPA,APF,GGW,MIA,MPB,DEN,IAH,HOU,AUS,SAT,HAV,YEG,XZL,YYC
YQC	YQY,XDS,YOW,XEG,YGK,PWM,MHT,LYU,YBZ,YYZ,YTZ,BOS,YHM,XEF,YWG,YXU,LGA,NYC,JFK,DTW
YQB	MSP,BDA,BNA,AHN,ATL,MKL,XEF,YWG,BHM,CSG,JAX,MEM,GTR,MLB,JAN,TPA,MPB,MIA,APF,AEX
YQY	YXU,DTW,OAJ,CMH,CLT,MKE,GYY,IND,CGX,CHI,MDW,ORD,SDF,AHN,LYU,BNA,ATL,JAX,MSP,CSG
YQX	XDS,YOW,XEG,YGK,LGA,JFK,NYC,PHL,YBZ,YTZ,YYZ,BDA,YHM,BWI,YXU,DTW,CMH,OAJ,CLT,MKE
YQZ	SFO,SJC,YWG,XEF,LAS,DEN,TAL,LAX,LYU,SAN,MSP,TIJ,PHX,MXL,ELP,OKC,MKE,HMO,ORD,MDW
YQU	SFO,SJC,DEN,LYU,TAL,MSP,LAS,LAX,PHX,SAN,TIJ,MXL,MKE,ORD,CHI,MDW,CGX,GYY,OKC,ELP
YQT	CLT,GTR,BHM,AHN,ATL,YEG,XZL,JAN,OAJ,YYC,CSG,AEX,JAX,IAH,AUS,HOU,YQY,SAT,ELP,TPA
YQW	PSG,MKE,LAS,ORD,CHI,MDW,CGX,GYY,SFO,SJC,OKC,PHX,DTW,IND,LAX,YXU,MXL,YYZ,ELP,SAN
YQV	SLE,DTW,IND,OKC,YXU,YYZ,YHM,YBZ,YTZ,SDF,CMH,LAS,MKL,MEM,PSG,XDS,YGK,XEG,YOW,BNA
YQQ	LAS,LAX,DEN,YWG,XEF,SAN,TIJ,MXL,PHX,TAL,LYU,MSP,ELP,HMO,OKC,CUU,MKE,ORD,MDW,CHI
YQR	MDW,CHI,CGX,GYY,OKC,LAS,IND,DTW,YXU,PSG,PHX,SJC,SFO,SDF,YYZ,YHM,YTZ,YBZ,CMH,ELP
LFT	MSP,ACA,BWI,YXU,GUA,YHM,HMO,YYZ,PHL,TGU,YTZ,YBZ,PHX,LAP,LYU,NYC,JFK,LGA,KTP,KIN
GFY	MPM,FIH,DUR,BEW,PLZ,LLW,BLZ,DAR,YAO,BMD,WIL,NBO,MBA,PHC,WUU,LOS,ACC,ABJ,KAN,MGQ
